user_id,date,device,sex,channel
861096,2015-03-09,Mobile,Female,paid_ads
239276,2015-01-05,Desktop,Male,paid_ads
312604,2015-02-12,Desktop,Male,search
282629,2015-01-24,Desktop,Male,paid_ads
339243,2015-01-30,Mobile,Male,paid_ads
407383,2015-04-30,Desktop,Female,search
697635,2015-03-31,Desktop,Female,paid_ads
767025,2015-02-06,Desktop,Female,paid_ads
853813,2015-01-04,Mobile,Male,paid_ads
963291,2015-01-28,Mobile,Female,paid_ads
770082,2015-02-25,Mobile,Female,search
669329,2015-03-06,Desktop,Female,paid_ads
762720,2015-02-28,Desktop,Male,search
379215,2015-02-11,Mobile,Male,paid_ads
577439,2015-03-14,Mobile,Female,search
241049,2015-04-03,Mobile,Male,paid_ads
514586,2015-02-15,Mobile,Male,paid_ads
801450,2015-02-05,Desktop,Female,search
840041,2015-04-08,Desktop,Female,search
677476,2015-04-22,Desktop,Female,search
87955,2015-02-08,Mobile,Female,paid_ads
558690,2015-02-17,Desktop,Male,paid_ads
316806,2015-02-10,Mobile,Male,paid_ads
83335,2015-04-14,Desktop,Female,search
544027,2015-04-25,Desktop,Male,paid_ads
979310,2015-02-09,Desktop,Female,search
246433,2015-02-28,Desktop,Male,search
369190,2015-03-02,Mobile,Female,paid_ads
751728,2015-03-07,Mobile,Female,search
914519,2015-02-27,Desktop,Male,paid_ads
428381,2015-04-27,Mobile,Male,paid_ads
187070,2015-01-27,Desktop,Female,paid_ads
289840,2015-03-06,Desktop,Female,paid_ads
573078,2015-03-01,Desktop,Male,search
357555,2015-04-30,Mobile,Male,paid_ads
637064,2015-03-26,Desktop,Female,paid_ads
990263,2015-04-07,Desktop,Male,paid_ads
314069,2015-03-28,Mobile,Male,paid_ads
719853,2015-01-23,Desktop,Female,paid_ads
112711,2015-03-09,Mobile,Male,paid_ads
641449,2015-02-09,Desktop,Male,paid_ads
245807,2015-04-16,Desktop,Female,paid_ads
11460,2015-02-27,Desktop,Female,paid_ads
904361,2015-04-29,Mobile,Female,paid_ads
533076,2015-01-25,Mobile,Male,paid_ads
237494,2015-02-19,Desktop,Female,paid_ads
518895,2015-01-15,Desktop,Male,search
633600,2015-03-04,Desktop,Male,paid_ads
577571,2015-03-10,Desktop,Male,search
758202,2015-03-30,Mobile,Female,search
209710,2015-03-17,Desktop,Male,paid_ads
222862,2015-03-23,Desktop,Male,paid_ads
755608,2015-02-04,Desktop,Female,paid_ads
836806,2015-02-05,Mobile,Male,search
310303,2015-04-01,Desktop,Male,paid_ads
503098,2015-03-01,Desktop,Female,paid_ads
80026,2015-02-26,Desktop,Female,paid_ads
800466,2015-04-21,Desktop,Male,paid_ads
754063,2015-02-09,Desktop,Male,search
749294,2015-02-19,Desktop,Female,paid_ads
422466,2015-01-18,Desktop,Male,paid_ads
729027,2015-03-07,Desktop,Male,search
807308,2015-02-09,Desktop,Male,search
825598,2015-03-12,Desktop,Male,paid_ads
534471,2015-03-31,Mobile,Female,search
983197,2015-01-21,Desktop,Female,paid_ads
924979,2015-03-15,Desktop,Male,search
267519,2015-02-18,Desktop,Female,search
23351,2015-02-05,Desktop,Male,search
166083,2015-03-09,Desktop,Male,paid_ads
920540,2015-04-22,Desktop,Male,paid_ads
542769,2015-04-24,Desktop,Male,paid_ads
226793,2015-03-11,Desktop,Male,search
405505,2015-01-25,Desktop,Female,paid_ads
945833,2015-03-07,Desktop,Male,paid_ads
6783,2015-02-10,Desktop,Female,search
230844,2015-01-20,Desktop,Male,paid_ads
975204,2015-01-02,Desktop,Male,search
741681,2015-01-18,Desktop,Female,paid_ads
996478,2015-01-13,Desktop,Female,search
297604,2015-02-19,Desktop,Male,paid_ads
837591,2015-03-23,Mobile,Male,paid_ads
478478,2015-02-12,Desktop,Female,search
311608,2015-03-27,Desktop,Female,search
145433,2015-01-15,Desktop,Female,paid_ads
108285,2015-04-17,Desktop,Female,search
941907,2015-04-13,Desktop,Male,paid_ads
77213,2015-03-08,Desktop,Male,paid_ads
317332,2015-02-12,Mobile,Female,paid_ads
575251,2015-03-19,Mobile,Male,paid_ads
993160,2015-02-02,Mobile,Male,paid_ads
37132,2015-01-04,Desktop,Male,search
825451,2015-02-12,Desktop,Male,paid_ads
600564,2015-04-17,Mobile,Female,search
533382,2015-03-26,Desktop,Male,search
839127,2015-04-04,Desktop,Male,paid_ads
723660,2015-03-22,Mobile,Male,search
503301,2015-02-14,Mobile,Female,paid_ads
202286,2015-01-25,Desktop,Female,search
197592,2015-03-31,Mobile,Female,search
182784,2015-01-07,Mobile,Male,search
991778,2015-01-01,Mobile,Male,search
264543,2015-03-06,Mobile,Female,paid_ads
367889,2015-01-06,Desktop,Male,paid_ads
503467,2015-01-30,Mobile,Female,search
728098,2015-03-08,Desktop,Male,paid_ads
825425,2015-01-12,Desktop,Male,paid_ads
114085,2015-01-31,Desktop,Female,search
277306,2015-02-07,Mobile,Male,paid_ads
318827,2015-04-21,Mobile,Female,paid_ads
84396,2015-01-03,Mobile,Male,paid_ads
551307,2015-03-21,Desktop,Male,search
814628,2015-04-01,Mobile,Female,paid_ads
940690,2015-02-26,Desktop,Male,paid_ads
938918,2015-02-06,Desktop,Male,paid_ads
84104,2015-03-25,Mobile,Male,search
606376,2015-02-20,Desktop,Male,paid_ads
593589,2015-03-01,Desktop,Female,search
917839,2015-01-11,Mobile,Female,paid_ads
774659,2015-03-24,Mobile,Male,paid_ads
859694,2015-03-04,Mobile,Male,search
269431,2015-03-25,Desktop,Male,paid_ads
350394,2015-03-29,Desktop,Female,search
925836,2015-04-06,Mobile,Male,paid_ads
712017,2015-04-28,Mobile,Male,paid_ads
825982,2015-03-07,Desktop,Female,paid_ads
402897,2015-03-26,Desktop,Female,paid_ads
608668,2015-04-26,Desktop,Female,search
46022,2015-01-30,Desktop,Female,paid_ads
607160,2015-04-12,Desktop,Male,paid_ads
215838,2015-01-23,Desktop,Male,paid_ads
90362,2015-02-19,Desktop,Male,search
231214,2015-01-29,Desktop,Male,paid_ads
952116,2015-03-05,Mobile,Female,paid_ads
851002,2015-04-29,Desktop,Male,search
417730,2015-01-29,Desktop,Female,paid_ads
608175,2015-03-01,Mobile,Male,paid_ads
567006,2015-02-27,Desktop,Female,search
309592,2015-04-09,Desktop,Male,search
562167,2015-01-28,Desktop,Female,paid_ads
531027,2015-03-16,Desktop,Female,paid_ads
805224,2015-03-28,Desktop,Male,paid_ads
132248,2015-01-01,Desktop,Male,paid_ads
685052,2015-03-19,Mobile,Male,paid_ads
64966,2015-03-24,Mobile,Male,paid_ads
511868,2015-01-17,Desktop,Female,search
987322,2015-04-22,Desktop,Male,search
921899,2015-04-09,Desktop,Male,search
645196,2015-02-28,Mobile,Male,search
550952,2015-01-28,Mobile,Male,paid_ads
476081,2015-02-12,Desktop,Male,paid_ads
692440,2015-03-05,Mobile,Male,paid_ads
423822,2015-03-10,Mobile,Male,paid_ads
717050,2015-02-20,Mobile,Male,paid_ads
440731,2015-01-16,Mobile,Male,paid_ads
522721,2015-04-29,Desktop,Male,search
464369,2015-02-21,Desktop,Male,paid_ads
475324,2015-02-28,Mobile,Male,paid_ads
980659,2015-04-07,Desktop,Female,search
978297,2015-03-16,Desktop,Female,search
642198,2015-04-03,Desktop,Male,paid_ads
668659,2015-03-31,Mobile,Female,paid_ads
251158,2015-02-19,Mobile,Female,paid_ads
26459,2015-03-29,Mobile,Female,paid_ads
108846,2015-01-30,Desktop,Female,search
796222,2015-04-19,Desktop,Female,search
61788,2015-04-15,Mobile,Female,paid_ads
712107,2015-04-27,Desktop,Male,paid_ads
129506,2015-03-05,Mobile,Female,search
169027,2015-02-11,Desktop,Female,search
571592,2015-01-23,Desktop,Male,search
467598,2015-02-25,Desktop,Male,search
256459,2015-01-07,Desktop,Female,paid_ads
129254,2015-01-21,Desktop,Male,paid_ads
884660,2015-01-21,Desktop,Male,paid_ads
471616,2015-04-12,Desktop,Female,paid_ads
766181,2015-01-13,Desktop,Male,search
642271,2015-03-17,Mobile,Male,paid_ads
587398,2015-03-26,Desktop,Male,search
316881,2015-02-01,Mobile,Female,paid_ads
733229,2015-02-10,Desktop,Male,search
858021,2015-03-12,Desktop,Male,search
650347,2015-03-10,Desktop,Male,paid_ads
944974,2015-01-26,Desktop,Male,search
949567,2015-03-13,Desktop,Male,paid_ads
211460,2015-01-28,Mobile,Female,paid_ads
608740,2015-04-20,Mobile,Female,search
856822,2015-02-20,Mobile,Male,paid_ads
130006,2015-03-02,Desktop,Male,paid_ads
920389,2015-04-08,Desktop,Male,paid_ads
346921,2015-01-13,Mobile,Male,paid_ads
70244,2015-01-22,Mobile,Male,search
208740,2015-02-22,Mobile,Male,paid_ads
499789,2015-03-10,Desktop,Male,search
116860,2015-02-11,Mobile,Male,paid_ads
758521,2015-02-15,Mobile,Male,paid_ads
279855,2015-02-05,Desktop,Male,search
367354,2015-03-30,Desktop,Female,search
689482,2015-01-30,Desktop,Female,search
458792,2015-03-13,Mobile,Male,paid_ads
876893,2015-01-25,Desktop,Male,search
666394,2015-02-20,Desktop,Female,search
113284,2015-02-27,Desktop,Male,search
453445,2015-04-16,Mobile,Female,search
752542,2015-02-22,Desktop,Female,search
163498,2015-01-17,Desktop,Male,search
328905,2015-02-28,Desktop,Female,paid_ads
683139,2015-01-10,Desktop,Female,search
793263,2015-03-28,Desktop,Male,paid_ads
401325,2015-02-02,Desktop,Male,search
4320,2015-02-10,Desktop,Male,paid_ads
30880,2015-01-08,Desktop,Male,search
934109,2015-02-25,Desktop,Female,paid_ads
605668,2015-02-03,Desktop,Male,paid_ads
578020,2015-02-11,Desktop,Male,search
838032,2015-02-28,Mobile,Male,search
439408,2015-03-19,Mobile,Female,paid_ads
698621,2015-01-10,Mobile,Male,paid_ads
533282,2015-04-21,Mobile,Female,paid_ads
467384,2015-01-28,Mobile,Female,paid_ads
433783,2015-01-17,Desktop,Female,paid_ads
375942,2015-04-30,Desktop,Male,search
885974,2015-01-09,Mobile,Female,paid_ads
542608,2015-01-31,Desktop,Female,paid_ads
840141,2015-02-03,Desktop,Female,search
744033,2015-02-20,Desktop,Male,search
929661,2015-01-22,Desktop,Male,search
362094,2015-02-03,Desktop,Female,search
292760,2015-03-18,Mobile,Female,paid_ads
802196,2015-02-20,Mobile,Female,paid_ads
528056,2015-03-09,Desktop,Female,paid_ads
556805,2015-01-04,Mobile,Female,paid_ads
172786,2015-02-03,Mobile,Male,paid_ads
568187,2015-01-27,Desktop,Male,paid_ads
357138,2015-04-03,Mobile,Female,search
584294,2015-03-22,Mobile,Male,paid_ads
916526,2015-04-30,Desktop,Female,paid_ads
490747,2015-03-08,Mobile,Female,paid_ads
756424,2015-03-15,Desktop,Male,paid_ads
613952,2015-01-11,Desktop,Male,search
62606,2015-01-29,Desktop,Male,search
329003,2015-04-23,Mobile,Female,paid_ads
129952,2015-01-30,Desktop,Female,paid_ads
222724,2015-01-11,Desktop,Female,paid_ads
389033,2015-02-03,Desktop,Female,paid_ads
359335,2015-04-21,Desktop,Male,search
518393,2015-04-25,Desktop,Female,paid_ads
811595,2015-02-20,Mobile,Female,paid_ads
535064,2015-01-14,Mobile,Female,search
423063,2015-02-02,Desktop,Female,search
318343,2015-02-09,Mobile,Female,paid_ads
883849,2015-02-19,Desktop,Male,paid_ads
711313,2015-02-01,Desktop,Female,paid_ads
680624,2015-03-30,Mobile,Female,paid_ads
307255,2015-03-14,Mobile,Female,paid_ads
556281,2015-01-29,Desktop,Male,search
596496,2015-03-19,Desktop,Male,paid_ads
3087,2015-02-28,Desktop,Female,search
889970,2015-02-10,Mobile,Female,paid_ads
627922,2015-03-25,Mobile,Female,paid_ads
789132,2015-04-22,Desktop,Male,paid_ads
90053,2015-04-18,Desktop,Female,paid_ads
282757,2015-01-09,Desktop,Male,search
194036,2015-02-15,Mobile,Male,paid_ads
367008,2015-03-12,Desktop,Male,paid_ads
123629,2015-01-21,Desktop,Female,paid_ads
927984,2015-04-21,Desktop,Female,paid_ads
904774,2015-04-20,Desktop,Male,paid_ads
603004,2015-02-23,Desktop,Female,paid_ads
374700,2015-04-25,Desktop,Female,paid_ads
384818,2015-03-03,Desktop,Female,paid_ads
725105,2015-01-10,Desktop,Male,paid_ads
674460,2015-04-24,Desktop,Male,paid_ads
647269,2015-02-06,Desktop,Female,paid_ads
648309,2015-01-09,Desktop,Male,paid_ads
531851,2015-01-15,Mobile,Male,search
775543,2015-03-19,Mobile,Male,paid_ads
389467,2015-02-21,Desktop,Female,search
533889,2015-04-15,Mobile,Male,paid_ads
307146,2015-04-21,Desktop,Female,paid_ads
806757,2015-02-25,Mobile,Male,paid_ads
64413,2015-02-09,Desktop,Female,paid_ads
308710,2015-03-24,Mobile,Female,search
531041,2015-03-09,Mobile,Male,search
815952,2015-01-05,Desktop,Male,paid_ads
385453,2015-04-02,Mobile,Male,paid_ads
342666,2015-01-10,Mobile,Male,paid_ads
404422,2015-01-11,Mobile,Female,search
639596,2015-02-25,Mobile,Male,paid_ads
205789,2015-03-09,Desktop,Male,search
695268,2015-03-08,Mobile,Female,paid_ads
755550,2015-02-09,Desktop,Female,search
599791,2015-01-26,Desktop,Male,paid_ads
419966,2015-03-14,Desktop,Female,paid_ads
790268,2015-04-11,Desktop,Male,search
900758,2015-01-25,Desktop,Male,search
741891,2015-04-01,Desktop,Female,paid_ads
942868,2015-04-22,Mobile,Female,paid_ads
667678,2015-04-08,Mobile,Male,search
503162,2015-01-08,Desktop,Female,search
590780,2015-02-04,Mobile,Male,paid_ads
954837,2015-03-29,Mobile,Female,search
85835,2015-02-14,Desktop,Male,paid_ads
435396,2015-03-04,Desktop,Female,paid_ads
41717,2015-01-01,Mobile,Male,search
532292,2015-04-28,Desktop,Male,paid_ads
129137,2015-03-07,Desktop,Female,search
442221,2015-02-27,Mobile,Male,paid_ads
227490,2015-03-27,Desktop,Female,search
743798,2015-01-03,Mobile,Male,search
650817,2015-03-28,Mobile,Female,search
462308,2015-01-22,Desktop,Female,paid_ads
448871,2015-03-18,Desktop,Female,paid_ads
365139,2015-04-07,Mobile,Male,search
575972,2015-04-23,Desktop,Male,search
802606,2015-03-10,Mobile,Female,paid_ads
796892,2015-01-27,Desktop,Male,paid_ads
692844,2015-02-13,Desktop,Female,paid_ads
913426,2015-04-28,Desktop,Female,search
350569,2015-03-30,Mobile,Female,paid_ads
69803,2015-02-13,Desktop,Female,search
315420,2015-02-22,Desktop,Male,paid_ads
776726,2015-04-16,Desktop,Male,search
544260,2015-03-27,Mobile,Male,paid_ads
696771,2015-04-04,Desktop,Female,search
600397,2015-02-05,Mobile,Male,search
880309,2015-03-13,Desktop,Female,paid_ads
243161,2015-04-21,Mobile,Female,paid_ads
667538,2015-02-22,Desktop,Male,search
690416,2015-03-09,Desktop,Male,paid_ads
548667,2015-02-21,Desktop,Male,search
523225,2015-03-07,Desktop,Male,paid_ads
203679,2015-03-10,Mobile,Male,paid_ads
117203,2015-03-31,Desktop,Female,paid_ads
65281,2015-02-01,Mobile,Female,paid_ads
852429,2015-04-19,Desktop,Male,search
359614,2015-01-26,Desktop,Female,paid_ads
611598,2015-02-15,Mobile,Male,paid_ads
125472,2015-01-14,Desktop,Female,paid_ads
639746,2015-03-23,Desktop,Male,paid_ads
890446,2015-03-27,Desktop,Female,paid_ads
338158,2015-03-07,Desktop,Female,paid_ads
220158,2015-04-03,Desktop,Male,paid_ads
99551,2015-02-28,Desktop,Male,paid_ads
617615,2015-02-28,Desktop,Male,search
274589,2015-04-10,Desktop,Male,paid_ads
986033,2015-02-02,Mobile,Male,paid_ads
440823,2015-03-06,Desktop,Female,paid_ads
467505,2015-02-19,Mobile,Female,paid_ads
272948,2015-02-11,Mobile,Female,paid_ads
356126,2015-02-03,Desktop,Female,search
934084,2015-03-21,Desktop,Male,paid_ads
738244,2015-01-21,Desktop,Female,search
815454,2015-02-21,Desktop,Male,search
309072,2015-01-16,Desktop,Male,search
804434,2015-02-10,Desktop,Male,search
150303,2015-04-05,Desktop,Male,search
652500,2015-03-07,Desktop,Male,search
561322,2015-04-19,Mobile,Female,search
227342,2015-03-08,Mobile,Female,search
21311,2015-01-28,Desktop,Male,search
925361,2015-04-25,Mobile,Female,paid_ads
598313,2015-03-19,Mobile,Female,paid_ads
314973,2015-03-25,Desktop,Female,search
839523,2015-01-30,Desktop,Female,search
902475,2015-02-16,Desktop,Female,paid_ads
151649,2015-02-11,Desktop,Female,search
966316,2015-02-25,Desktop,Male,search
345322,2015-03-24,Desktop,Male,paid_ads
126199,2015-03-25,Desktop,Female,paid_ads
150120,2015-02-21,Mobile,Female,search
274548,2015-01-19,Mobile,Male,search
81699,2015-01-31,Mobile,Male,search
67180,2015-02-09,Mobile,Male,paid_ads
450077,2015-02-05,Desktop,Male,search
589092,2015-02-19,Desktop,Female,paid_ads
102964,2015-01-15,Mobile,Female,paid_ads
923827,2015-02-22,Mobile,Male,paid_ads
421699,2015-01-27,Mobile,Female,paid_ads
625222,2015-04-26,Desktop,Male,paid_ads
998635,2015-04-29,Desktop,Female,paid_ads
925164,2015-02-19,Desktop,Male,paid_ads
455796,2015-03-20,Mobile,Female,paid_ads
525960,2015-02-20,Desktop,Female,search
203886,2015-01-20,Mobile,Female,search
843743,2015-02-18,Desktop,Female,search
129099,2015-03-17,Desktop,Female,paid_ads
906605,2015-02-23,Mobile,Female,search
51307,2015-03-01,Desktop,Female,paid_ads
941080,2015-01-17,Desktop,Male,search
336343,2015-03-03,Mobile,Male,search
747483,2015-02-17,Mobile,Female,search
828383,2015-01-05,Mobile,Female,search
2629,2015-03-14,Desktop,Female,search
955564,2015-01-25,Desktop,Female,paid_ads
341916,2015-01-17,Desktop,Female,paid_ads
599279,2015-04-01,Mobile,Male,search
973893,2015-01-26,Mobile,Male,paid_ads
33935,2015-02-05,Mobile,Female,paid_ads
217834,2015-02-06,Desktop,Female,paid_ads
661536,2015-02-22,Desktop,Female,paid_ads
677792,2015-02-18,Desktop,Male,paid_ads
734111,2015-02-24,Desktop,Female,search
352549,2015-01-16,Desktop,Female,paid_ads
146341,2015-02-12,Mobile,Female,search
167274,2015-01-19,Desktop,Male,paid_ads
635265,2015-02-24,Desktop,Male,search
574416,2015-03-14,Desktop,Female,paid_ads
967981,2015-01-16,Desktop,Male,search
554367,2015-03-26,Desktop,Female,paid_ads
189097,2015-01-14,Desktop,Male,paid_ads
45923,2015-04-15,Mobile,Male,search
900465,2015-01-14,Desktop,Male,paid_ads
854229,2015-04-13,Mobile,Female,paid_ads
55319,2015-04-11,Desktop,Male,paid_ads
378921,2015-03-13,Desktop,Female,paid_ads
883449,2015-01-27,Desktop,Male,paid_ads
597918,2015-03-05,Mobile,Male,paid_ads
126271,2015-01-30,Mobile,Male,paid_ads
655048,2015-03-29,Desktop,Female,paid_ads
651164,2015-03-11,Mobile,Female,paid_ads
144504,2015-03-11,Mobile,Female,paid_ads
847614,2015-03-21,Desktop,Female,paid_ads
391090,2015-02-21,Mobile,Female,paid_ads
195937,2015-04-02,Desktop,Male,paid_ads
40085,2015-04-10,Mobile,Female,paid_ads
695187,2015-01-19,Desktop,Male,paid_ads
601773,2015-02-20,Desktop,Male,search
423178,2015-02-25,Desktop,Male,paid_ads
862503,2015-04-07,Desktop,Female,paid_ads
843850,2015-04-23,Desktop,Female,search
909552,2015-02-23,Desktop,Female,paid_ads
703613,2015-03-28,Desktop,Male,search
62436,2015-03-26,Mobile,Male,paid_ads
986707,2015-02-05,Desktop,Male,search
935418,2015-04-05,Mobile,Male,paid_ads
734159,2015-02-06,Desktop,Female,search
44107,2015-04-13,Mobile,Male,paid_ads
4029,2015-01-06,Desktop,Male,paid_ads
507273,2015-03-03,Desktop,Female,search
131938,2015-01-19,Mobile,Male,paid_ads
31858,2015-03-31,Desktop,Male,search
828743,2015-04-08,Desktop,Female,search
258406,2015-03-11,Desktop,Male,paid_ads
217346,2015-01-15,Desktop,Male,paid_ads
690791,2015-03-02,Desktop,Male,paid_ads
20797,2015-04-04,Desktop,Female,search
515440,2015-01-23,Desktop,Female,paid_ads
481539,2015-04-27,Desktop,Female,paid_ads
106842,2015-03-24,Desktop,Female,search
187490,2015-04-03,Mobile,Male,search
360429,2015-02-28,Mobile,Female,paid_ads
186738,2015-02-10,Desktop,Female,paid_ads
889710,2015-04-09,Desktop,Male,paid_ads
506697,2015-04-07,Desktop,Female,paid_ads
23349,2015-03-02,Mobile,Male,paid_ads
411779,2015-01-23,Desktop,Female,paid_ads
748315,2015-01-21,Desktop,Male,paid_ads
257606,2015-03-12,Desktop,Male,search
6630,2015-02-01,Desktop,Male,paid_ads
47427,2015-04-06,Mobile,Male,paid_ads
808999,2015-02-20,Desktop,Male,search
752369,2015-01-07,Mobile,Female,paid_ads
744122,2015-02-24,Desktop,Female,search
708469,2015-02-07,Desktop,Male,paid_ads
160882,2015-04-16,Mobile,Male,paid_ads
435695,2015-01-11,Desktop,Female,paid_ads
123234,2015-01-10,Mobile,Male,paid_ads
883350,2015-04-27,Desktop,Male,paid_ads
332152,2015-03-29,Mobile,Male,paid_ads
151200,2015-01-23,Mobile,Male,paid_ads
459544,2015-04-29,Desktop,Male,paid_ads
425872,2015-04-03,Desktop,Female,search
9962,2015-03-13,Mobile,Male,paid_ads
297009,2015-01-29,Desktop,Female,search
172276,2015-04-14,Mobile,Female,search
402412,2015-03-11,Desktop,Female,search
934151,2015-01-01,Desktop,Female,paid_ads
389955,2015-04-23,Desktop,Male,paid_ads
976213,2015-01-08,Desktop,Male,search
960996,2015-01-04,Desktop,Female,search
692475,2015-02-02,Desktop,Female,paid_ads
142916,2015-04-03,Desktop,Female,search
523727,2015-02-18,Mobile,Female,paid_ads
425453,2015-01-23,Mobile,Male,search
688187,2015-02-10,Mobile,Female,search
944211,2015-02-16,Mobile,Male,paid_ads
992783,2015-01-17,Desktop,Male,paid_ads
113981,2015-03-22,Desktop,Female,paid_ads
542448,2015-04-25,Desktop,Female,search
610458,2015-03-09,Mobile,Male,search
595029,2015-02-01,Desktop,Female,search
371396,2015-01-05,Desktop,Male,paid_ads
623111,2015-02-18,Desktop,Male,paid_ads
840825,2015-02-09,Desktop,Female,paid_ads
909821,2015-03-05,Mobile,Male,paid_ads
782640,2015-03-13,Desktop,Female,paid_ads
399216,2015-03-29,Desktop,Male,paid_ads
965033,2015-01-21,Mobile,Male,paid_ads
888434,2015-02-17,Desktop,Male,paid_ads
256654,2015-01-15,Mobile,Female,search
399431,2015-04-09,Desktop,Female,paid_ads
784329,2015-03-09,Desktop,Female,paid_ads
952687,2015-03-19,Desktop,Female,paid_ads
619196,2015-04-24,Desktop,Male,search
290633,2015-01-28,Desktop,Male,search
715809,2015-02-13,Desktop,Female,paid_ads
123681,2015-02-19,Mobile,Female,paid_ads
568106,2015-01-31,Mobile,Male,paid_ads
129365,2015-02-02,Mobile,Female,search
486972,2015-01-19,Mobile,Female,paid_ads
185576,2015-02-03,Mobile,Male,search
882209,2015-03-19,Desktop,Male,paid_ads
393136,2015-04-08,Mobile,Male,paid_ads
492325,2015-01-14,Desktop,Female,search
103934,2015-04-06,Desktop,Female,search
860333,2015-03-15,Desktop,Male,search
658922,2015-01-17,Desktop,Male,paid_ads
143530,2015-01-15,Desktop,Female,paid_ads
692249,2015-04-10,Desktop,Male,paid_ads
632515,2015-04-19,Desktop,Male,search
871943,2015-04-14,Mobile,Female,paid_ads
698558,2015-03-05,Desktop,Male,search
332088,2015-02-02,Desktop,Female,search
990052,2015-02-01,Mobile,Female,search
210105,2015-01-03,Desktop,Male,paid_ads
477561,2015-04-25,Desktop,Female,paid_ads
505310,2015-04-09,Desktop,Female,paid_ads
611947,2015-01-14,Desktop,Male,search
856664,2015-04-09,Mobile,Female,paid_ads
502861,2015-04-02,Mobile,Female,search
24376,2015-02-04,Mobile,Male,search
273214,2015-04-16,Desktop,Female,paid_ads
999978,2015-04-14,Desktop,Female,search
599550,2015-02-10,Mobile,Female,paid_ads
658370,2015-01-24,Desktop,Female,search
207816,2015-01-11,Desktop,Male,paid_ads
509188,2015-01-01,Desktop,Female,search
40692,2015-03-01,Mobile,Female,search
888463,2015-04-18,Desktop,Male,search
969394,2015-01-07,Mobile,Male,search
576705,2015-04-13,Desktop,Female,paid_ads
394500,2015-01-24,Desktop,Male,paid_ads
128341,2015-04-11,Mobile,Male,search
503585,2015-04-07,Mobile,Male,paid_ads
744530,2015-03-19,Desktop,Female,paid_ads
826590,2015-02-21,Mobile,Male,paid_ads
899515,2015-01-09,Desktop,Female,search
68518,2015-04-04,Desktop,Male,paid_ads
79322,2015-01-01,Desktop,Female,paid_ads
678635,2015-01-05,Mobile,Male,paid_ads
756304,2015-03-13,Desktop,Male,search
293359,2015-04-07,Desktop,Female,paid_ads
527278,2015-01-01,Desktop,Female,paid_ads
746349,2015-01-31,Desktop,Female,search
530781,2015-02-27,Desktop,Male,paid_ads
439995,2015-03-28,Desktop,Female,search
793917,2015-03-22,Desktop,Male,paid_ads
977899,2015-02-09,Desktop,Male,paid_ads
689116,2015-04-07,Desktop,Male,paid_ads
335726,2015-04-16,Desktop,Male,paid_ads
389895,2015-03-19,Desktop,Male,paid_ads
399554,2015-01-20,Desktop,Female,paid_ads
112871,2015-03-04,Desktop,Female,paid_ads
339413,2015-02-02,Desktop,Female,paid_ads
667161,2015-02-24,Desktop,Female,paid_ads
834838,2015-02-28,Desktop,Male,search
111913,2015-03-13,Desktop,Female,paid_ads
808698,2015-03-03,Mobile,Female,paid_ads
800153,2015-01-29,Desktop,Male,paid_ads
163874,2015-03-02,Desktop,Female,paid_ads
369040,2015-02-13,Desktop,Female,search
420293,2015-03-05,Desktop,Male,paid_ads
441411,2015-03-11,Mobile,Female,search
466316,2015-03-14,Desktop,Female,paid_ads
192946,2015-02-17,Desktop,Male,paid_ads
351160,2015-04-17,Desktop,Female,search
477506,2015-02-03,Desktop,Male,paid_ads
368262,2015-01-20,Desktop,Female,paid_ads
676652,2015-03-13,Desktop,Male,search
600013,2015-01-02,Mobile,Female,paid_ads
272769,2015-03-21,Desktop,Female,search
262907,2015-03-22,Desktop,Female,paid_ads
730278,2015-01-23,Desktop,Male,paid_ads
178733,2015-02-11,Mobile,Male,search
18366,2015-03-12,Mobile,Female,search
56183,2015-03-12,Desktop,Male,paid_ads
288060,2015-01-07,Desktop,Female,paid_ads
666069,2015-04-06,Desktop,Female,paid_ads
845447,2015-01-05,Desktop,Male,paid_ads
880078,2015-03-25,Desktop,Female,search
178223,2015-03-19,Desktop,Female,search
674043,2015-02-05,Mobile,Male,paid_ads
746678,2015-02-09,Mobile,Male,paid_ads
677030,2015-04-11,Mobile,Female,paid_ads
91433,2015-03-10,Desktop,Female,paid_ads
687571,2015-03-25,Desktop,Female,search
925404,2015-03-22,Mobile,Female,search
187921,2015-01-21,Desktop,Female,search
301395,2015-02-04,Desktop,Female,search
771552,2015-02-11,Desktop,Female,paid_ads
957637,2015-02-05,Desktop,Female,search
909654,2015-04-30,Desktop,Female,search
457786,2015-02-23,Mobile,Male,search
867738,2015-01-29,Mobile,Male,paid_ads
266997,2015-04-20,Desktop,Male,paid_ads
433434,2015-02-25,Mobile,Female,search
297678,2015-03-28,Mobile,Female,search
627067,2015-03-30,Desktop,Female,search
6754,2015-01-05,Desktop,Female,paid_ads
290912,2015-01-09,Desktop,Female,paid_ads
753320,2015-01-10,Desktop,Female,paid_ads
859082,2015-01-31,Desktop,Male,paid_ads
967762,2015-02-28,Desktop,Female,paid_ads
641579,2015-01-12,Mobile,Male,paid_ads
746978,2015-03-25,Mobile,Female,paid_ads
819878,2015-02-01,Mobile,Female,paid_ads
875591,2015-03-23,Mobile,Female,paid_ads
201527,2015-01-31,Desktop,Male,search
605500,2015-04-29,Desktop,Male,paid_ads
809667,2015-03-14,Mobile,Male,search
